cctvid,소재지_지번주소,위도,경도,관측소_거리,버스정류장_이용객수,지하철역_지표,학교_거리,처리시설_개수,CAI
19667,경기도 안양시 동안구 호계1동 995-31,37.37293692,126.9590693,2388.92328025646,1487.6,12941.837301954249,0.0030077154201367,0.2,56.08156468274122
2443,경기도 광명시 하안4동 30-6 무궁화 어린이공원,37.46462731,126.8796515,2012.01531503444,986.0,8459.90811856811,0.0033944326186404,0.4,56.88469078289474
27944,경기도 의정부시 의정부동 537-9,37.73384227,127.0365433,3258.16526357847,570.0,13205.12041880832,0.0033591665673971,2.0,56.62580680482455
26468,경기도 의왕시 고천동 411-1번지,37.35114247,126.9629485,900.934561505923,702.0,3555.3819030929185,0.0022063027210681,1.0,58.85061817105263
26961,경기도 의왕시 포일동 673-6,37.39737239,126.9835603,2382.76757515968,1840.0,6742.333394356632,0.0031613063677413,1.0,60.5229856995614
15376,경기도 시흥시 하중동 819-5,37.4004919,126.7998302,2174.66723778289,1214.0,353.9394390442519,0.0009587242315611,0.8,57.81722590131579
10501,경기도 성남시 수정구 태평4동 7314-4번지 부근,37.4451063,127.1401811,10584.6246845744,643.4,3754.9160501919214,0.0038355463338642,1.0,58.37465129824562
36600,경기도 화성시 송동 산41-12,37.16508298,127.0964419,3911.58959264318,2.0,814.1776392800942,0.0066815307168152,1.0,60.8454051622807
4096,경기도 군포시 당정동 982-1,37.34720035,126.956612,1120.33719455984,1439.0,4810.282096823549,0.005353943893184,0.4,57.50004782675439
19287,경기도 안양시 동안구 관양2동 210-3,37.39627601,126.9793921,2001.75388479955,994.2,8202.066933587794,0.0079151119256802,1.0,58.5908555241228
14697,경기도 시흥시 계수동 83-1,37.4584316,126.8138809,4174.21615397999,210.0,6072.5551549637485,0.0019249342492243,1.0,60.257506063596495
11098,경기도 수원시 권선구 구운동 481-2,37.27913994,126.9752854,7273.92018529441,665.0,3808.083270869538,0.0033298746520228,2.0,59.39787391885966
7101,경기도 동두천시 보산동 429-10번지,37.91459942,127.0562921,8489.21985950785,6.0,11486.433744213862,0.0019354129495359,1.0,57.56781794298246
11813,경기도 수원시 권선구 오목천동 953,37.24655121,126.9684643,10866.6585683809,208.0,9072.128151453991,0.0036372030038816,1.0,57.28332662938597
38058,경기도 화성시 진안동 861-1,37.21446514,127.0364999,5212.79483888485,199.0,11427.766132955769,0.0037521549986866,1.4,57.313852125
26896,경기도 의왕시 청계동 977,37.39034129,126.9978929,3656.48730283012,233.0,7042.95618692759,0.0043438548415641,1.0,58.42049885745614
15266,경기도 시흥시 정왕본동 1207-1,37.3466709,126.746921,5684.21886182235,451.0,9229.327644586188,0.0022224273290854,1.0,59.26126170394737
26606,경기도 의왕시 삼동 150-20,37.31650241,126.950621,3498.82363493841,576.0,11191.743800024156,0.0087875948805511,0.4,57.9627306491228
33103,경기도 평택시 평택동 60-1,36.99312751,127.0861405,2104.41134090806,513.8,4114.241280535034,0.001672112418847,0.4,57.88431657236843
12158,경기도 수원시 영통구 매탄동 1154,37.25934899,127.0389476,10064.2341176356,1389.0,4207.564025892863,0.0022728227719088,1.0,58.031477326754384
33023,경기도 평택시 통복동 121-2,36.99474011,127.0807262,2617.45522817586,254.6,10238.280684160924,0.0016694409481872,1.0,58.87199624780702
8920,경기도 부천시 원미동 99-1,37.49366102,126.7881525,2302.88687088924,983.6,5554.3193788161325,0.004502117751767,1.0,59.5585093508772
8041,경기도 부천시 소사동 24-41,37.48497615,126.7963675,3375.78581526264,867.0,7747.357150859301,0.0017939219294016,1.0,59.36425411622807
19145,경기도 안양시 동안구 갈산동 1118,37.37614204,126.9661732,2185.63561560946,1216.0,5334.042781301752,0.0063490816588153,1.0,59.02962849561402
1349,경기도 고양시 일산서구 대화동 2238,37.67446225,126.748021,4848.20497014128,82.8,6474.992205909033,0.0047752115489584,0.6,59.30947061184211
15336,경기도 시흥시 조남동 조남동 171-53,37.3863889,126.8599627,2991.38547507573,1320.0,566.8496168703334,0.008579546621338,2.0,61.23737453728069
16708,경기도 안산시 상록구 본오동 904-1,37.29139891,126.8632375,2477.82595234973,128.0,8154.5452209452915,0.007616179977449,1.0,59.02589289035088
978,경기도 고양시 덕양구 화정동 916-9,37.6395475,126.8315623,2069.74544844655,14.8,7375.377209128186,0.0047593459655822,1.0,58.26933923026317
8970,경기도 부천시 원종동 232-6,37.52706087,126.8056374,4735.1319613274,1304.8,2140.449397618728,0.0056266880687258,2.0,58.72809098464912
13813,경기도 수원시 팔달구 고등동 42-134,37.27896992,127.007029,8020.5554918866,731.8,1130.7564425984694,0.0035816572113581,1.0,56.59144469517544
12431,경기도 수원시 영통구 영통동 1022-4,37.24849719,127.0778923,9065.98692246881,990.0,2246.9074992530022,0.0042774464859096,2.0,59.18783219517544
17122,경기도 안산시 상록구 수암동 177,37.36498542,126.8781102,3567.54388319274,1910.0,2431.556455586489,0.0043211277595146,2.0,59.8287731491228
9312,경기도 부천시 춘의동 125-1,37.50572879,126.783467,1845.95372750913,1505.0,12045.152079631782,0.0069723678337563,1.0,61.075995508771925
16417,경기도 안산시 단원구 초지동 740-1번지,37.30585667,126.816309,3387.2856562452,224.0,4274.060891693042,0.0032526359837459,1.0,58.790089953947366
24185,경기도 오산시 궐동 621-1번지,37.1612145,127.0564966,958.237964175744,1146.0,2248.4189518634453,0.0080416398334267,2.0,58.11689679166666
16737,경기도 안산시 상록구 본오동 961-2,37.2868693,126.8590339,1933.24674534637,173.0,5626.649142059039,0.005139407224405,1.0,57.3628816754386
27462,경기도 의정부시 민락동 784-1,37.74496096,127.0918683,1972.33734210152,481.0,3193.203887170113,0.0063621562631423,1.0,58.02867798684211
7290,경기도 동두천시 생연동 703-40번지,37.90036158,127.0548532,9535.4572616859,50.0,9240.850599069716,0.0025114065943134,2.0,56.08156468274122
30057,경기도 파주시 금촌동 789-1,37.7556226,126.7754536,833.358655748444,891.0,3217.548855555792,0.0026708643046121,1.0,60.58863108552632
1254,경기도 고양시 일산동구 중산동 1656-6,37.68651362,126.7820135,1908.02917037856,705.0,5099.359233771591,0.0048533947394946,0.4,58.81978234210526
832,경기도 고양시 덕양구 행신동 1002,37.62469109,126.8319816,3718.4550603153,622.0,2064.453498023061,0.0022144897273181,2.0,58.30321692763158
19672,경기도 안양시 동안구 호계2동 168-12,37.3790264,126.9421159,2035.94834103457,201.0,10660.330443305233,0.0020475918792906,1.0,59.7543261381579
18847,경기도 안성시 인지동 372-2,37.0047725,127.2705113,1811.04177487987,900.0,557.9421497026245,0.0023815639578856,2.0,60.83599479824561
19903,경기도 안양시 만안구 석수1동 177-15,37.41664929,126.9128512,3016.81804390187,1106.4,9416.058894857177,0.0029690010917912,1.0,61.86194814372806
27970,경기도 의정부시 의정부동 584-7,37.7320669,127.0461252,2431.13805144645,1006.0,9163.883309100396,0.0025791938925276,0.4,57.22893308333333
24468,경기도 오산시 오산동 540-33,37.148748,127.067393,992.93359090108,249.4,7899.979930525887,0.0049803146049681,1.0,60.80600228508772
24739,경기도 용인시 기흥구 구갈동 396 샛별유치원,37.279483,127.113633,9645.96391022743,850.0,3796.7350570036833,0.0042002692404709,0.2,57.7415808618421
17049,경기도 안산시 상록구 사동 1573,37.30202267,126.8395653,2334.23747019627,194.0,4187.43454942674,0.0035189661025328,1.0,58.589195649122814
4147,경기도 군포시 대야미동 674,37.33197275,126.9161862,3687.45810536653,55.0,7357.534640562096,0.0031821017961439,2.0,57.58475281578946
30192,경기도 파주시 대원리 197-2,37.72593251,126.8199524,3694.32863383761,903.0,956.9748353136696,0.0059262657215357,2.0,57.89322683552631
26721,경기도 의왕시 오전동 67-3,37.36061384,126.9665971,1798.33093711143,482.0,2630.879487754207,0.0026133753626589,1.0,58.07722033114036
27613,경기도 의정부시 신곡동 493-3,37.74119235,127.0612178,1293.88321469263,231.0,9478.63141810485,0.0076360568068081,1.0,58.21494364254386
4238,경기도 군포시 부곡동 617-9,37.32336228,126.9418625,3345.74277837165,637.0,9126.74642780834,0.0022800061064702,1.0,57.36565210964913
8389,경기도 부천시 심곡동 351,37.48749976,126.775463,1792.28957652915,1450.0,9492.75206617135,0.0020045988941097,1.0,61.73867387280701
35609,경기도 화성시 병점동 826-8,37.21058088,127.039168,4734.53346335426,1590.0,466.5885701650469,0.0031845397388549,2.0,61.16494791666666
14787,경기도 시흥시 대야동 457-12,37.4474594,126.7886059,6226.77728822076,11.0,1457.1849900234272,0.0073010644387366,1.0,60.69998971052631
919,경기도 고양시 덕양구 행신동 999-1,37.62346972,126.8347369,3865.94032926456,706.0,4202.225626298923,0.0042196216022161,1.0,60.089490651315785
9683,경기도 성남시 분당구 수내1동 8-8번지 편의점 앞,37.3795201,127.115357,12050.7923106955,1447.0,8743.813360398086,0.0027136089554342,1.0,58.07823181578947
20049,경기도 안양시 만안구 석수동   172-19,37.41707511,126.912534,3037.25637645887,1106.4,10461.492322418671,0.0035114536994936,1.0,58.18453796052633
5668,경기도 남양주시 금곡동 699-25,37.63483116,127.2000326,4362.30238706568,1752.0,1307.3703716563211,0.0013275074285239,1.0,57.39055184649122
4885,경기도 김포시 북변동 821,37.622276,126.720478,4042.45662165603,174.4,7393.13341103387,0.0040673125891035,0.4,57.86698013596491
23368,경기도 여주시 상동 218-4,37.29702515,127.6389658,3131.76798933643,718.0,961.4826907634252,0.0029981288243451,1.0,58.99249068640352
27482,경기도 의정부시 민락동 824-7,37.74628888,127.0988705,2573.22359530997,1466.0,2767.846941285281,0.0052735273241029,1.0,59.17499774122807
10218,경기도 성남시 수정구 산성동 219,37.4577209,127.1539218,9638.74940464832,753.0,9455.622317114725,0.0029096523782053,1.0,56.08156468274122
8148,경기도 부천시 소사본동 276-16,37.4726436,126.800577,4506.4260143303,1172.4,4774.208761931419,0.0031588123416238,1.0,56.08156468274122
2578,경기도 광주시 곤지암읍 곤지암리 448-3공,37.35090557,127.3374199,11644.7521748271,1695.0,2020.757018377608,0.0062102924229843,1.0,58.80319616447368
17945,경기도 안성시 낙원동 68-25 (노인복지회관 옆),37.00438299,127.2753747,2241.12064803822,867.0,543.910392676011,0.0029959960871505,1.0,58.18184962280703
11230,경기도 수원시 권선구 권선동 1239,37.25363257,127.0382757,9442.94650455756,1527.0,12308.7713799626,0.0053148493256422,2.0,58.716061377192986
6661,경기도 남양주시 평내동 585-4,37.64694527,127.2367205,7730.47713809516,1027.0,4093.229679587344,0.0052855785300256,0.6,58.89457256798245
28241,경기도 이천시 관고동 15-5번지,37.281368,127.438678,6356.26447964687,2319.0,1011.5085991340336,0.0024450037105661,1.0,58.623599559210525
7982,경기도 부천시 상동 550-1,37.50366,126.7493304,1306.21437893746,663.0,9468.379010911856,0.0041654862948608,1.6,58.35860648464912
16988,경기도 안산시 상록구 사동 1410-8,37.28458755,126.8505361,1138.80779698863,981.0,4313.036116592038,0.0031567397840902,2.0,58.21655956798246
34195,경기도 하남시 신장동 505,37.5387337,127.2100304,773.4280594104748,1026.0,235.0088025850718,0.0021753416318267,1.0,59.29846033333333
26762,경기도 의왕시 왕곡동 294-4번지 한울빌라,37.34700979,126.9780339,863.98087770213,373.0,1538.3287538139557,0.003250799769272,2.0,58.1954529254386
16622,경기도 안산시 상록구 본오동 829,37.29307376,126.8713466,3204.99650849525,705.0,9112.572359842072,0.0059927555874721,2.0,57.26984367763157
3636,경기도 구리시 인창동 576-20,37.6050961,127.1340955,3246.74025728227,2274.0,2821.793239716308,0.0040926851544057,1.0,56.503764782894734
7568,경기도 부천시 고강동 410,37.52743322,126.8231986,6050.32526571802,579.4,1968.916586795252,0.003614875438034,1.0,58.66184545614036
1838,경기도 과천시 중앙동 33-13번지 (1단지 옆),37.43149477,126.9905793,1437.52819130071,33.0,7358.950157846664,0.0044435646977427,1.0,57.85660148464912
16813,경기도 안산시 상록구 부곡동 663-4,37.33372557,126.8628352,6234.44134651673,839.0,2346.380646346588,0.0031147307597343,0.4,58.11699554385965
1435,경기도 고양시 일산서구 일산동 1558,37.69268363,126.7764283,1630.26990998552,13.0,4673.349056705992,0.0036129599292696,1.0,58.44422796710526
20495,경기도 안양시 만안구 안양동 389-20,37.39319044,126.926478,2696.22927437039,487.8,10318.15753639016,0.0055425220861465,1.0,58.97266997149122
27948,경기도 의정부시 의정부동 549-5,37.73378337,127.0399143,2961.5465759057,745.0,12913.677561017808,0.0027196448416451,0.6,59.39967939692982
27454,경기도 의정부시 민락동 756-6,37.73619616,127.0904829,1504.41378042898,275.0,3330.9496253014745,0.0038967283283572,0.4,57.942725754385954
27916,경기도 의정부시 의정부동 470,37.73996034,127.0431234,2737.0678276011,734.0,9318.324716642292,0.0023952840170006,0.8,57.95502357236842
13354,경기도 수원시 장안구 정자동 32-7,37.29507721,127.0004477,6158.50182964314,1945.0,3358.791768817457,0.0038701989802748,1.0,56.75822629605264
20254,경기도 안양시 만안구 안양5동 391-1,37.39429096,126.9285144,2512.64062949823,743.2,9086.04187753877,0.0040137602105857,1.0,57.10813830482456
1001,경기도 고양시 덕양구 화정동 983-1,37.63230314,126.8311824,2873.26060038943,904.2,1497.9103948893528,0.0022532529971957,2.0,57.65711635964913
14984,경기도 시흥시 신천동 884-5,37.4320497,126.7922202,4671.54591113093,2157.0,1026.3777325712515,0.0070845276951731,2.0,59.63494021710527
35420,경기도 화성시 반월동 269,37.22707331,127.0515665,6410.10996249592,0.0,4287.720806615284,0.0034003890992698,1.0,57.74567666008771
14799,경기도 시흥시 대야동 483-2,37.444684,126.7835512,5920.99844797035,1204.0,1326.3496105830898,0.0031827870390215,1.4,59.31588413157895
6731,경기도 남양주시 호평동 686-1,37.65986063,127.2434474,8675.06706436109,424.0,5628.370924257618,0.0061006827137088,1.0,57.514073539473685
2449,경기도 광명시 하안동 24번지,37.46890675,126.8793732,1651.99905595043,884.0,10818.505813255771,0.0045613086860448,1.0,61.21153326973684
19958,경기도 안양시 만안구 석수2동 284-7,37.41333645,126.9064698,2389.8877567501,1187.0,6695.616577682212,0.0053760829666239,1.0,61.70252261842106
15707,경기도 안산시 단원구 선부동 1007-5,37.34100218,126.8022137,5998.79471682354,945.0,3994.306727951044,0.0040578049015738,2.0,61.19424003070176
27827,경기도 의정부시 의정부동 219-11,37.74579511,127.0484891,2518.7766032462,2207.0,9168.400234197085,0.0059610652881558,2.0,59.77169169517544
26713,경기도 의왕시 오전동 362-9,37.35193923,126.9766947,1081.71475332834,1298.0,1867.2124239215789,0.0056686578128464,0.6,57.6622461008772
26311,경기도 용인시 처인구 이동읍 송전리 605-2 체리노래방,37.137947,127.197201,3664.79218928874,686.0,607.3771810044517,0.002835473349596,1.0,59.90678362061403
19846,경기도 안양시 만안구 박달2동 144-3,37.40049324,126.9013626,1022.9317699143,2380.0,8374.953485504173,0.0053292434052934,1.0,61.10215570614035
34620,경기도 화성시 남양읍 남양리 2319-1,37.19899531,126.8254096,773.4280594104748,349.0,885.2650600690793,0.0027177332057467,1.0,58.24121967763157
6428,경기도 남양주시 진접읍 금곡리 1127-109,37.71693329,127.2016903,5706.47804046239,205.0,514.8751677618918,0.0054947128176634,1.0,57.62906762061404
25812,경기도 용인시 수지구 풍덕천동 976 민물장어직판장 앞,37.323961,127.102467,12058.4024382624,1155.0,1180.6140134399775,0.0029307528646015,1.0,56.08156468274122
32030,경기도 평택시 서정동 790,37.06995556,127.0589815,7815.07653763089,401.0,4333.228256290217,0.0039216822228744,1.0,58.11881520614035
19112,경기도 안성시 창전동 82-2,37.00411038,127.2724302,1978.3894640262,900.0,552.490928147931,0.0037147110458906,1.0,61.09171548245614
1479,경기도 고양시 일산서구 주엽동 123,37.66843476,126.7564856,4805.36806218087,241.0,12788.252813431602,0.0067376967091595,1.0,60.43991329166666
20300,경기도 안양시 만안구 안양6동 456-8,37.39281848,126.9259837,2742.26796084677,870.0,7910.908492171546,0.0041580656334176,1.0,58.0431947741228
13921,경기도 수원시 팔달구 매교동 113-35,37.26576519,127.0140316,9610.81873936586,1479.0,6128.508333674557,0.0029179612776233,1.0,56.810849394736834
9254,경기도 부천시 중동 1218,37.4939958,126.7779682,1466.3159995833,875.0,9132.814162765677,0.0036249693589316,2.0,57.06166524342105
20349,경기도 안양시 만안구 안양7동 196-30,37.38931391,126.9357143,1958.41016612557,1175.0,10600.070625980852,0.0031690924215609,2.0,56.95109523903509
27014,경기도 의정부시 가능동 1-5,37.74760898,127.0514294,2408.5245292942,26.0,6786.672459314271,0.002263912595506,2.0,59.96448756798246
27812,경기도 의정부시 의정부동 205-16,37.73984195,127.0473336,2372.44656550003,1212.0,8368.267227082491,0.0016889566918246,1.4,56.95943942324563
38016,경기도 화성시 진안동 515-12,37.21107705,127.0371405,4836.07779834987,199.0,7801.886132596954,0.0035658100666928,2.0,58.84461803508772
9290,경기도 부천시 중동 775-27,37.49232851,126.7692061,1042.96697975889,1479.0,7782.199554845861,0.0044843838874228,1.0,56.512215348684215
10528,경기도 성남시 야탑1동 327-1(야탑중학교 건너편),37.4120006,127.1302087,11702.3061862168,913.8,8005.3858334910865,0.0030100806056005,1.0,57.66560808114035
10536,경기도 성남시 야탑3동 212번지 중탑초등학교 정문,37.4139167,127.1395515,10849.0050559906,383.0,4632.583105904342,0.0029243789363935,2.0,56.975136293859656
15719,경기도 안산시 단원구 선부동 1024-6,37.34311152,126.8056413,5900.13833230292,621.0,3358.452686589657,0.0049658997534052,2.0,58.32528573245614
2358,경기도 광명시 철산동 418번지,37.47415326,126.8685776,773.4280594104748,575.8,9760.715464656028,0.0062482652341701,2.0,57.23231343859649
26448,경기도 의왕시 고천동 261-1번지,37.34720679,126.9758942,773.4280594104748,344.4,1652.018851581846,0.0048377360413908,0.6,58.35215223903509
27955,경기도 의정부시 의정부동 564-8,37.73316854,127.0417339,2804.92206608599,159.0,10975.23418543529,0.0026687293867468,0.4,56.08156468274122
8029,경기도 부천시 상동 620-5,37.48913648,126.7446457,2103.61227403652,383.0,6856.445923759349,0.0055758137121084,1.0,59.405776028508775
16829,경기도 안산시 상록구 부곡동 699-6,37.32225113,126.8611827,4998.60453344313,328.0,4265.937556236098,0.0034665041206884,1.0,56.08156468274122
8021,경기도 부천시 상동 609-1,37.49147484,126.7438417,2018.83482277754,448.0,8862.106909190541,0.0065150501104146,1.0,56.60756924122806
16701,경기도 안산시 상록구 본오동 889-3번지,37.2934479,126.8604222,2384.00581158388,699.0,9036.80635795292,0.0025999348765697,1.0,57.74223107894737
899,경기도 고양시 덕양구 행신동 855,37.61421975,126.8368757,4905.23548969233,296.0,4917.607997226523,0.005893476379482,2.0,59.74718535526316
19259,경기도 안양시 동안구 관양2동 1488-3,37.40280773,126.9749101,1846.96213289767,1188.6,6957.70282255143,0.0030799607070399,2.0,57.50926047149123
16484,경기도 안산시 상록구 건건동 940-47,37.30128522,126.9008185,5964.70747405293,2214.0,2312.280273270749,0.0024857432896153,2.0,59.5157534122807
15244,경기도 시흥시 정왕본동  1807-4,37.3498065,126.7428022,5577.71847342325,807.8,6440.159744670733,0.0045870519649146,0.4,60.52951473464911
20522,경기도 안양시 만안구 안양동 674-140,37.39870447,126.9222896,2717.87079448412,487.8,8751.28719599983,0.0016475787814008,1.0,60.41936423903509
19384,경기도 안양시 동안구 달안동 1111,37.39250592,126.9512805,773.4280594104748,1292.4,12650.842044276947,0.0037631242080421,1.0,59.17940978289474
28182,경기도 의정부시 호원동 462-13,37.70744601,127.0490849,3720.27497491635,1580.0,10111.73559067117,0.0026909811591188,1.0,58.76548389473684
27943,경기도 의정부시 의정부동 535-9,37.73319922,127.0357529,3330.83096818269,570.0,12026.601395418107,0.0038606646802609,2.0,57.43184133114035
33209,경기도 평택시 합정동 965-7,36.98950278,127.1125679,773.4280594104748,380.0,3812.130929057887,0.0025727358446679,1.0,60.63558920394736
19500,경기도 안양시 동안구 비산3동 241,37.40283869,126.9480641,1219.90364008357,1031.8,11741.22374301741,0.0020820165689371,1.0,60.39021042105263
20489,경기도 안양시 만안구 안양동 349-33,37.37949248,126.9364543,1998.76571993523,808.0,10367.44660204142,0.0051696652510368,1.0,58.65572303508772
27353,경기도 의정부시 녹양동 146-34,37.75731609,127.0316601,4452.89939983182,99.0,3087.9653748797587,0.0035910054326321,1.0,57.12038400657895
8356,경기도 부천시 심곡동 293-11,37.49274038,126.7716794,1127.16293271485,338.0,6350.012709139948,0.0047614156798717,1.0,59.65911441008771
3930,경기도 군포시 당동 773-4,37.35165453,126.9433355,1303.65702669907,688.4,8964.535738298113,0.002444755721533,1.0,58.13551560964913
20199,경기도 안양시 만안구 안양3동 873-186,37.40035929,126.9142099,2056.01106326672,1099.2,10125.83910662342,0.0043655844649433,1.0,60.02018853289474
7558,경기도 부천시 고강동 389-4,37.52653988,126.8214525,5867.24937379557,840.0,2090.8953746658462,0.0067552627025723,1.0,60.45607748903508
32282,경기도 평택시 신대동 593-6,36.99746321,127.0783405,2918.85770870579,438.0,9177.548192415738,0.0018377279981093,1.0,60.424472274122806
38809,경기도 화성시 향남읍 행정리 526-1,37.13156053,126.9165995,11054.5385245515,1475.0,147.90574346769506,0.0060023291982765,1.0,61.86194814372806
13375,경기도 수원시 장안구 정자동 38-32,37.29363224,127.0019353,6361.41007434771,1945.0,3427.315756253806,0.0045403813608567,1.0,56.99198273026316
31929,경기도 평택시 비전동 산 104-14,36.99810787,127.0967312,1576.85137020047,785.0,7025.685199555699,0.0040784971480925,2.0,61.45231239254386
17197,경기도 안산시 상록구 월피동 452 월피로&안산천동로4길 교차로(성포중학교 남측),37.33392451,126.851342,5980.91166914065,1416.0,5514.310422291236,0.005320860386743,2.0,59.81693567324561
17221,경기도 안산시 상록구 월피동 486-1 타이어할인매장 앞,37.33535879,126.8482592,6092.46076429277,1416.0,5456.908526735564,0.0035886324539797,2.0,59.70371472587719
27988,경기도 의정부시 의정부동 638,37.73360134,127.0375953,3166.53423271424,570.0,14048.702268963543,0.0037798487855405,0.6,57.83317636842105
20069,경기도 안양시 만안구 석수동 477-3,37.42699312,126.8990664,3583.84650109734,275.0,6207.151689371246,0.0035957677629702,1.0,57.705424449561406
5810,경기도 남양주시 별내동 1039-1,37.64507821,127.115317,3342.69562374562,1331.0,1518.1541446445633,0.0056766235486082,1.0,59.0350412763158
1994,경기도 광명시 광명동 258-19번지,37.47516259,126.8486191,1526.26029208451,547.0,7443.006117379543,0.0024772675444021,1.0,56.12241132236842
12268,경기도 수원시 영통구 매탄동 170-1,37.27393576,127.0395129,10027.5925914997,518.0,986.5616226595932,0.0073572012769745,1.0,56.85996587719298
19829,경기도 안양시 만안구 박달1동 75-4,37.40302248,126.9132287,2077.7725185618,1240.2,10824.783705018115,0.0034734968162516,0.8,57.45350567105263
19673,경기도 안양시 동안구 호계2동 170-8,37.37905426,126.943753,2062.3054081147,130.0,10660.330443305233,0.0016470318205267,1.2,57.53420254605263
7570,경기도 부천시 고강동 413-9,37.52810751,126.8244714,6185.05014109204,1143.0,1885.216711770624,0.0037743467232572,1.0,59.72207059868421
29714,경기도 이천시 창전동 416-41번지,37.2837878,127.4404735,6045.52291447773,2319.0,896.3120627198385,0.0057850558286403,1.0,58.345867989035085
8023,경기도 부천시 상동 616-1,37.48939586,126.7429238,2210.44651403082,332.0,6856.445923759349,0.0041082997677913,1.0,58.09001513377193
14935,경기도 시흥시 신천동 705-32,37.4427996,126.7828561,5707.71724221657,585.0,1263.3539817554624,0.0061039239742769,0.6,60.82377918421052
27372,경기도 의정부시 녹양동 329-14,37.75743956,127.0390185,3941.81226133892,1.0,8104.715941423362,0.0029820616615542,1.0,57.52701458991229
8319,경기도 부천시 심곡동 125-1,37.48479844,126.7892659,2867.34399592187,1249.0,7689.599459377004,0.0025566505152741,2.0,60.761503407894736
6861,경기도 남양주시 화도읍 마석우리 344번지,37.65825262,127.304163,7293.01334561092,1000.0,2875.3491895703824,0.0036931673581455,1.0,58.46876761842105
24483,경기도 오산시 오산동 63-15,37.155548,127.071733,1835.85173442263,120.0,5820.262676845913,0.0017332639700457,2.0,58.761887337719294
27865,경기도 의정부시 의정부동 335-35,37.7438666,127.0369575,3373.20067093555,466.0,5340.043010278945,0.0032783651678916,1.0,56.857911745614025
2384,경기도 광명시 철산동 480번지,37.47464685,126.8664925,773.4280594104748,1496.8,9760.715464656028,0.0071063448776676,2.0,58.66989832675439
24791,경기도 용인시 기흥구 농서동 435 서천동로 농서근린공원 입구(빌라단지),37.232707,127.070797,7215.31428773205,38.0,4881.89663501127,0.0048916581523461,1.0,58.617350339912285
33967,경기도 하남시 덕풍동 515-3,37.53353848,127.2027865,1078.802018549,639.0,187.3711060568864,0.0043679395882303,2.0,57.91079924561403
16919,경기도 안산시 상록구 사동 1296-5,37.29649072,126.8497907,1988.77391051827,13.0,4145.349786833787,0.0023502744778368,1.0,58.45820339035088
2267,경기도 광명시 일직동 171-1번지,37.4186128,126.8859506,2650.3599642898,623.0,6851.170902564653,0.0013463803785246,2.0,58.55030694956141
26526,경기도 의왕시 내손동 676-10번지,37.38484069,126.9831926,2557.72127151074,812.0,8067.283555178737,0.0021393159005739,1.0,59.89363389035087
10866,경기도 성남시 중원구 하대원동 101-9번지 제비표페인트 옆,37.4290192,127.131017,11361.8368537938,770.6,10893.661049283864,0.0015777558364991,2.0,58.38262604824561
2313,경기도 광명시 철산1동 629-1 철산어린이공원(사성),37.48864913,126.8645171,1105.99072604788,212.0,10481.09006501755,0.0047513013349997,1.0,57.18344711403508
32883,경기도 평택시 지산동 1111,37.08048742,127.0620932,6636.98665502326,937.0,3551.322228819844,0.0027554560353955,1.0,60.21123297807017
24423,경기도 오산시 수청동 산32-11,37.163418,127.068447,1542.86075633048,12.0,2963.5935131446104,0.0057444174213752,1.0,60.30608881140351
14557,경기도 수원시 팔달구 화서동 460-1,37.28381151,126.9881809,6948.47876638376,1239.2,8653.408002873432,0.0030354021527431,0.4,57.27894994078948
650,경기도 고양시 덕양구 성사동 502-5,37.65799099,126.8383422,773.4280594104748,297.4,10438.853741424688,0.0020886647837663,0.4,58.93877207236842
3931,경기도 군포시 당동 774-8,37.35270375,126.9441068,1249.2620709391,688.4,11257.180714091488,0.001845967439021,1.4,59.08118724122807
3590,경기도 구리시 인창동 208-38,37.60367535,127.1434526,2665.92373287641,220.0,4110.690174737337,0.0029531955443134,2.0,59.54357434429824
20483,경기도 안양시 만안구 안양동 218,37.38408219,126.9368153,2114.58559231901,817.0,11166.320605269031,0.0019590142027794,1.0,59.155731822368416
19206,경기도 안양시 동안구 관양1동 1722-1,37.40613476,126.9731016,1936.8286962642,864.2,6898.617248000594,0.0022307067272157,1.0,59.24361450438596
25807,"경기도 용인시 수지구 풍덕천동 797번지 문정중학교 공원 옆, 727?파크빌 사거리(문정중 옆)",37.323794,127.099652,11817.2185604521,787.0,1098.339246946293,0.0071701841088575,1.0,59.33066515350877
15213,경기도 시흥시 정왕동 1427-15,37.3382835,126.7515874,6350.5608657298,466.0,853.7137167363868,0.0081533805795614,1.0,60.6934628245614
15298,경기도 시흥시 정왕본동 1824-1,37.3480818,126.7452233,5623.84574635526,451.0,13414.703835266646,0.0035695085297351,1.0,59.83348316666667
15506,경기도 안산시 단원구 고잔동 658-5,37.32792111,126.8192131,5479.04882591105,104.0,4678.822767178097,0.0031258002786562,1.0,57.98506573026316
7975,경기도 부천시 상동 547-1,37.50441356,126.7487685,1377.56987249896,663.0,9310.197663771422,0.0029662958873026,1.4,60.908216822368416
28062,경기도 의정부시 장암동 219-3,37.69841749,127.0545618,4368.07622378392,1594.0,4612.056334860091,0.0009331417120764,2.0,61.304492394736855
10878,경기도 성남시 중원구 하대원동 138-10번지 대하초등학교 후문,37.4309691,127.1522584,9473.27047289966,320.6,2555.336766929629,0.0069413802899353,0.4,57.55210764035087
648,경기도 고양시 덕양구 성사동 496-5,37.65915681,126.8409236,864.228747723141,207.0,10155.44631618234,0.0034173071999272,1.0,57.61358845614036
