소재지지번주소,위도,경도,cctvid
경기도 의정부시 가능동548-181,37.74597577,127.0278865,27206
경기도 안양시 만안구 안양3동 911-15,37.39918945,126.9127841,20217
경기도 광명시 일직동 372-13 (오리로 진입),37.41155091,126.8812408,2287
경기도 김포시 사우동 153-4,37.618536,126.718696,4916
경기도 평택시 숙성리 148-49,37.00821703,126.9817367,32258
경기도 이천시 증포동 104-7번지,37.2891549,127.4613073,29634
"경기도 김포시 걸포동 4-204 (일산대교 진출입 도로, 김포한강로방향)",37.640542,126.702602,4527
경기도 평택시 마산리 621-5,37.09683898,127.0820272,31688
경기도 용인시 수지구 죽전동 1070-9 (죽전1동 죽전체육공원입구),37.3309473,127.1138276,25607
경기도 시흥시 월곶동 520-125,37.3966583,126.742471,15003
경기도 부천시 심곡동 296,37.49319644,126.7769578,8358
경기도 의정부시 가능동 362-90,37.75391709,127.0325811,27065
경기도 화성시 봉담읍 상리 11-92,37.21680153,126.9516762,35765
경기도 화성시 남양읍 문호리 281-8,37.26087423,126.8021897,34690
경기도 양주시 광적면 석우리 432-3,37.831882,126.977727,20722
경기도 남양주시 진접읍 진벌리 556-14,37.74382406,127.2136639,6552
경기도 하남시 하산곡동 557-3,37.51937369,127.2237319,34423
경기도 광명시 노온사동 251-1 (원광명입구(밤일로사거리<-능촌사거리)),37.44757632,126.845822,2120
경기도 수원시 권선구 곡반정동 150-6,37.24112749,127.0338069,11012
경기도 수원시 팔달구 우만동 523-34,37.28404073,127.0327053,14182
경기도 용인시 수지구 풍덕천동 774 키드빌리지유치원,37.331889,127.093598,25801
경기도 광주시 곤지암읍 신촌리 171-1도,37.32859301,127.3893351,2618
경기도 양평군 옥천면 용천리 172,37.53800468,127.4930988,22677
경기도 양평군 서종면 문호리 1211,37.59586813,127.3508822,21691
경기도 김포시 풍무동 147 (이화몬테소리유치원),37.606369,126.7257665,5533
경기도 화성시 향남읍 하길리 1535-6,37.10736898,126.9070419,38735
경기도 안양시 만안구 안양8동 573-1,37.38347894,126.9331826,20398
경기도 수원시 영통구 매탄동 811,37.26873154,127.0456915,12348
경기도 의왕시 삼동 248-8,37.32078273,126.9577351,26636
경기도 가평군 조종면 현리 477-324,37.81354276,127.3494008,374
경기도 수원시 권선구 세류동 421,37.25286899,127.0056881,11672
경기도 수원시 영통구 영통동 1057-2,37.25123635,127.0599947,12462
경기도 부천시 원종동 270-5,37.52546342,126.808357,8980
경기도 부천시 대장동 194-1,37.5427677,126.791376,7722
경기도 구리시 교문동 825-3,37.5873302,127.1369009,3350
경기도 구리시 교문동 200-1,37.60066957,127.1325419,3251
경기도 용인시 수지구 성복동 209-3 성복자연유치원,37.311423,127.074089,25530
경기도 이천시 설성면 금당리 303-3,37.1284036,127.5236109,29001
경기도 부천시 중동 1190-7,37.49434022,126.7694806,9239
경기도 광주시 목현동 386-2학,37.43288789,127.2108825,2734
경기도 안산시 상록구 월피동 523,37.3331454,126.8440904,17251
경기도 이천시 신둔면 인후리 102번지,37.3039784,127.3794636,29249
경기도 안양시 만안구 안양3동 884-3,37.39838004,126.9149709,20205
경기도 파주시 동패동 1097-4,37.70967731,126.704296,30229
경기도 성남시 분당구 백현동 545-5번지 백현마을 4단지 앞 대로변(서현로) 사거리,37.3918871,127.1167074,9481
경기도 이천시 신둔면 지석리 165-3번지,37.3236556,127.4242354,29271
경기도 광주시 문형동 815-39 빌라 앞 삼거리,37.33962279,127.2112066,2753
경기도 수원시 영통구 영통동 1032-1,37.2525077,127.0802267,12441
경기도 이천시 신둔면 도봉리 450-2번지,37.3119862,127.4541874,29174
경기도 김포시 고촌읍 전호리 690(문화광장),37.600134,126.786686,4606
경기도 수원시 영통구 매탄동 862-2,37.26388362,127.0484611,12365
경기도 수원시 영통구 이의동 1266,37.29851073,127.0444773,12729
경기도 남양주시 화도읍 가곡리 산132-1번지,37.67391564,127.3060172,6770
경기도 포천시 소흘읍 송우리 139-2(송우시장 입구),37.8274794,127.1461363,33502
경기도 안성시 일죽면 월정리 972-14,37.08137715,127.4387995,18960
경기도 안양시 동안구 관양1동 1435-10,37.4058864,126.9679622,19190
경기도 의정부시 호원동 274-8,37.71457058,127.0452985,28122
경기도 양평군 양평읍 양근리 160-10번지,37.4894943,127.4929569,22349
경기도 이천시 장호원읍 장호원리 348-3,37.320044,127.503941,29516
경기도 의정부시 가능동 578-21,37.74264948,127.0275132,27078
경기도 김포시 고촌읍 신곡리 1159,37.602068,126.773487,4544
경기도 양평군 지평면 지평리 1260,37.47614089,127.6427191,23004
경기도 구리시 수택동 276-140,37.59318361,127.1470219,3387
경기도 양평군 양서면 대심리 74-2,37.50663501,127.4029565,21891
경기도 광주시 초월읍 무갑리 산120임,37.41569691,127.3219967,2975
경기도 안양시 만안구 안양7동 219-14,37.38244411,126.9373246,20358
경기도 연천군 신서면 대광리 36-1,38.23634613,127.1553185,23780
경기도 안산시 상록구 사동 1259,37.3003069,126.855343,16900
경기도 화성시 영천동 752-3,37.20291644,127.1243376,37230
경기도 용인시 수지구 죽전동 916 죽전 벽산아파트 입구,37.335191,127.107511,25703
경기도 이천시 백사면 백우리 38-2,37.3325368,127.514558,28758
경기도 안산시 단원구 고잔동 754,37.31311944,126.8398526,15576
경기도 성남시 수정구 수진2동 3997번지(수진2동사무소 앞,37.4372248,127.1285998,10280
경기도 양평군 단월면 보룡리 386-33 도,37.53852453,127.6729766,21600
경기도 양평군 옥천면 아신리 933-6학,37.50906093,127.428893,22633
경기도 파주시 내포리 69-2,37.85499815,126.7808982,30125
경기도 파주시 가야리 331-8,37.85197344,126.8575576,29938
경기도 양평군 용문면 다문리 728-2도,37.48496538,127.5940657,22772
경기도 연천군 신서면 도신리 506-2,38.17454361,127.0970557,23803
경기도 안산시 단원구 와동 126-10,37.33867804,126.8292988,16038
경기도 수원시 영통구 영통동 1057-9,37.25454495,127.0628156,12466
경기도 시흥시 은행동 93,37.4395774,126.7998264,15047
경기도 광명시 철산동 237번지 도덕초등학교 후문,37.4842048,126.8702577,2345
경기도 화성시 봉담읍 수기리 1-167,37.20507822,126.9807345,35839
경기도 남양주시 오남읍 양지리 162-1,37.70221208,127.2014129,6063
경기도 양평군 강하면 운심리 27-4,37.49629741,127.4132153,21437
경기도 포천시 영북면 운천리 340-6번지 영북면사무소,38.0888968,127.2752587,33694
경기도 남양주시 호평동 710-4,37.65517038,127.2545832,6743
경기도 용인시 처인구 백암면 장평리 333 강정마을,37.120708,127.385591,26086
경기도 고양시 일산서구 탄현동 1472,37.70032008,126.7699077,1514
경기도 고양시 일산동구 식사동 392-3,37.67698684,126.8164566,1119
경기도 하남시 신장동 511-2,37.54045893,127.2075346,34200
경기도 용인시 기흥구 영덕동 1045 황소별자리 어린이 공원 내,37.270971,127.080077,25183
경기도 파주시 분수리 351-3,37.76349284,126.8556695,30610
경기도 시흥시 매화동 190-1,37.4143316,126.8164317,14841
경기도 화성시 장안면 독정리 1119,37.0785359,126.8624994,37599
경기도 김포시 양촌읍 학운리 3711,37.613812,126.59943,5093
경기도 김포시 대곶면 오니산리 5-4 (반디어린이집),37.664074,126.619085,4752
경기도 가평군 설악면 미사리 290-3,37.70389386,127.5401592,267
경기도 평택시 동삭동 66-1,37.01326869,127.1018624,31579
경기도 평택시 합정동 975-16,36.98946873,127.1150525,33214
경기도 안산시 상록구 월피동 489-14 안산재활용센터 부근,37.33518702,126.8465335,17225
경기도 가평군 조종면 현리 291-9,37.82076738,127.3477002,362
경기도 남양주시 다산동 6132-1,37.62011343,127.1545387,5750
경기도 광주시 곤지암읍 장심리 289-13전,37.37581782,127.399605,2634
경기도 평택시 가곡리 379-1,37.11742361,127.0748363,31179
경기도 성남시 운중동 892-9번지 E2-1블럭 내 운중초등학교 정면,37.3951687,127.0775753,10545
경기도 가평군 청평면 청평리 625-1,37.73310485,127.4142882,461
경기도 부천시 소사본동 222-47,37.47021054,126.7976368,8141
경기도 하남시 망월동 1169,37.56270242,127.1979522,34051
경기도 양주시 장흥면 일영리 399,37.72567,126.93201,21251
경기도 화성시 병점동 843-20,37.21416568,127.0432819,35620
경기도 수원시 영통구 매탄동 1177,37.25490135,127.0379824,12170
경기도 남양주시 화도읍 차산리 874-1,37.63708739,127.3012111,6995
경기도 수원시 팔달구 매교동 284-101,37.26971464,127.0162591,13944
경기도 이천시 중리동 211-7번지,37.2781995,127.4452159,29599
경기도 안산시 단원구 대부동동 1492-1,37.24119368,126.5902444,15632
경기도 광명시 철산동 241번지 철산13단지주공아파트,37.48020899,126.8700083,2347
경기도 안산시 단원구 초지동 719-7,37.31321646,126.820226,16398
경기도 군포시 부곡동 1144-6,37.32105998,126.944893,4209
경기도 남양주시 화도읍 마석우리 241-3,37.65324864,127.3125171,6848
경기도 평택시 용이동 485-1,36.99993924,127.1482203,32622
경기도 화성시 송산면 육일리 449,37.20129569,126.7213928,36833
경기도 연천군 미산면 우정리 313,38.05115689,127.017191,23722
경기도 김포시 장기동 1882-1,37.648839,126.659602,5347
경기도 김포시 고촌읍 태리 311-3 (이화마을 입구),37.60601,126.74429,4637
경기도 성남시 수정구 태평3동 3756번지 수진초등학교 급식소 부근,37.4443519,127.1331439,10459
경기도 성남시 금광2동 11,37.4447193,127.158582,9367
경기도 안양시 동안구 관양1동 68번길 36,37.41087329,126.9745261,19224
경기도 용인시 처인구 모현읍 초부리 903(808-34) 유성카센터,37.304136,127.235503,26045
경기도 평택시 노와리 382,36.94880156,127.0961767,31392
경기도 안산시 단원구 원곡동 808-3,37.32752983,126.7924656,16269
경기도 부천시 괴안동 98-8,37.47850946,126.8109841,7686
경기도 부천시 송내동 363-5,37.48699806,126.7599601,8224
경기도 김포시 운양동 1306-10,37.652509,126.682359,5158
경기도 의정부시 가능동716-13,37.74602929,127.0322675,27215
경기도 평택시 고잔리 산5-33,37.0638994,126.9038584,31262
경기도 화성시 반송동 12,37.21079577,127.0665731,35280
경기도 안산시 상록구 본오동 858-8,37.29223871,126.8685668,16644
경기도 용인시 수지구 상현동 663-1 상록자이(아) 상가 앞,37.297376,127.070049,25494
경기도 평택시 한산리 714-13,37.04670766,126.9691809,33149
경기도 성남시 분당구 판교동 898-6번지 성내미터널입구 사거리,37.390889,127.096792,10085
경기도 안산시 단원구 고잔동 525-1(상하수도사업소 앞 삼거리),37.31916653,126.8298785,15412
경기도 수원시 영통구 원천동 28-18,37.27542636,127.0450309,12582
경기도 김포시 풍무동 763 (유현초교앞 삼거리),37.598393,126.72607,5571
경기도 이천시 설성면 금당리 193-13,37.1336825,127.5152169,28995
경기도 평택시 방림리 326-2,36.9699634,126.8844177,31730
경기도 수원시 팔달구 인계동 1111,37.26344616,127.0287274,14238
경기도 수원시 영통구 원천동 615-1,37.2741856,127.0505766,12651
경기도 화성시 남양읍 남양리 산131-25,37.19382829,126.834616,34669
경기도 평택시 장당동 499-36,37.05215387,127.0515936,32789
경기도 수원시 팔달구 인계동 976-4,37.26839811,127.0250423,14336
경기도 용인시 기흥구 고매동 674-4 이전 설치,37.228373,127.100831,24657
경기도 의정부시 민락동 832-1,37.746291,127.0962268,27488
경기도 파주시 객현리 207-6,37.96935007,126.9519219,29951
경기도 파주시 영태리 461-3,37.76872606,126.7970344,30859
경기도 화성시 우정읍 이화리 산57-2,37.04117582,126.7989253,37419
경기도 하남시 하산곡동 422-3,37.50251901,127.2300967,34414
경기도 군포시 당동 835-63,37.35894018,126.9477195,3955
경기도 안성시 사곡동 산16-3,37.03960001,127.257595,18366
경기도 포천시 선단동 505-2 (장승삼거리 포천방향),37.8508623,127.1643383,33448
경기도 시흥시 정왕동 2132,37.3398068,126.7354226,15231
경기도 부천시 역곡동 106-5,37.4890302,126.8128671,8649
경기도 하남시 감북동 37-9,37.52482442,127.1623209,33859
"경기도 용인시 처인구 유방동 481-9도 용인성산초등학교, 유림어린이집",37.260095,127.216339,26284
경기도 의정부시 금오동 265-8,37.75440564,127.0587785,27256
경기도 성남시 분당구 운중동 920번지 동서울 CC 차량 진출입로 도로 건너편,37.3876726,127.071421,9832
경기도 양주시 장흥면 석현리 산2-24(대동교),37.73839266,126.9540635,21235
경기도 하남시 상사창동 474-12,37.5053808,127.1929512,34121
경기도 광명시 광명동 11-1번지 서능연립,37.48742719,126.8598157,1906
경기도 김포시 고촌읍 신곡리 443-12 (아해뜰어린이집),37.609583,126.773053,4572
경기도 화성시 봉담읍 상기리 산7-5,37.20190774,126.9345422,35762
경기도 부천시 춘의동 125-20,37.50574983,126.7839646,9313
경기도 파주시 문지리 209-1,37.82351789,126.7265475,30480
경기도 김포시 고촌읍 태리 914-1,37.585408,126.756865,4642
경기도 파주시 동패동 1856,37.71498288,126.7377657,30266
경기도 안산시 단원구 중앙대로 937,37.31704742,126.8409574,16358
"경기도 용인시 기흥구 보정동 1296 은솔어린이공원, 포스홈타운 303동 앞",37.30828,127.107736,24937
경기도 부천시 중동 1192,37.49400646,126.7694386,9241
경기도 안산시 상록구 월피동 469-2,37.3367774,126.8554717,17209
경기도 남양주시 진건읍 용정리 698-1,37.6674694,127.1797288,6380
"경기도 김포시 운양동 1436-1 (화인유치원, 월드1단지상가 앞)",37.646951,126.6833249,5217
경기도 안성시 원곡면 칠곡리 424-1,37.04807238,127.149661,18834
경기도 수원시 권선구 평동 21-114,37.25829595,126.9954759,11918
경기도 안성시 일죽면 송천리 610-2(반석마을통학길),37.09138137,127.4712164,18939
경기도 안성시 보개면 곡천리 102-5,37.02907808,127.2955912,18248
경기도 이천시 증포동 167,37.291109,127.457349,29642
경기도 양주시 덕계동 679-3,37.8196991,127.0451686,20874
"경기도 용인시 수지구 상현동 468-1 생태하천2, 상현중 옆 굴다리 02",37.299048,127.069753,25459
경기도 오산시 세교동 626-1,37.180054,127.041881,24376
경기도 남양주시 수동면 입석리 95-5,37.69380006,127.3423235,6044
경기도 동두천시 생연동 268-23번지 우선초빌라,37.90093931,127.0666511,7192
경기도 오산시 세교동 597-4,37.186773,127.041631,24360
경기도 이천시 부발읍 가좌리 257-1,37.257082,127.467629,28837
경기도 부천시 고강동 335-21,37.52495103,126.8147785,7516
경기도 안산시 상록구 본오동 730-5,37.29160534,126.8766162,16553
경기도 수원시 권선구 오목천동 862,37.23327112,126.9745408,11809
경기도 성남시 분당구 운중동 886-7번지 E1-1블럭 내 (쓰레기 투입구 앞),37.3921348,127.0656612,9799
경기도 시흥시 정왕본동  1807-11,37.3498327,126.7424409,15243
경기도 성남시 분당구 판교동 486-12번지 E13-1블럭 내 보행자 출입로 사거리,37.4027724,127.0937562,9977
경기도 안양시 만안구 안양9동 970-3,37.39302397,126.9083733,20439
경기도 화성시 서신면 송교리 59-2,37.16652218,126.6716562,36395
경기도 김포시 통진읍 서암리 759-50 (마송리 480) (마송사거리앞),37.6906,126.599586,5509
경기도 안산시 상록구 월피동 515-7,37.33346381,126.8446182,17244
경기도 이천시 백사면 신대리 112-17,37.340834,127.47768,28779
경기도 여주시 홍문동 401-22,37.28483472,127.6355593,23595
경기도 하남시 배알미동 185,37.526654,127.2714142,34115
경기도 평택시 지제동 391-5,37.02151129,127.0628392,32946
경기도 가평군 가평읍 승안리 산60-1,37.85886636,127.4746095,93
경기도 남양주시 진건읍 사능리 481-1,37.64775101,127.183172,6341
경기도 하남시 망월동 산5-4,37.55942632,127.1844756,34106
경기도 하남시 선동 266-2,37.57878843,127.1785113,34133
경기도 오산시 갈곶동 126-1,37.133751,127.069122,24140
경기도 군포시 금정동 870-4,37.35760801,126.940446,3851
경기도 여주시 북내면 가정리 29-8,37.30366549,127.6967145,23289
경기도 평택시 합정동 825,36.99015881,127.109336,33184
경기도 양평군 강하면 전수리 966-19 전,37.49306516,127.4178288,21477
경기도 부천시 상동 550-6,37.50115336,126.7494707,7985
경기도 하남시 학암동 667,37.47723869,127.1519563,34428
경기도 안양시 동안구 비산3동 304-22,37.40424607,126.94292,19513
경기도 안성시 금광면 오흥리 산82-1,36.99446794,127.3430097,17894
경기도 수원시 영통구 하동 1048,37.27718232,127.0671629,12914
경기도 안산시 상록구 본오동 805-10,37.29677643,126.8692736,16606
경기도 파주시 마지1리 46-8일원,37.95460765,126.9186687,30321
경기도 수원시 권선구 세류동 637-5,37.25073536,127.0084985,11718
경기도 화성시 봉담읍 동화리 425-3,37.22092767,126.9494262,35690
경기도 평택시 신호리 35-7,36.9801759,127.0519409,32407
경기도 화성시 향남읍 구문천리 297-2,37.0886175,126.8958856,38308
경기도 안양시 동안구 평안동 중항공원#5,37.39013644,126.9613293,19601
경기도 수원시 영통구 매탄동 1154,37.25536803,127.0759821,12157
경기도 하남시 덕풍동 726-8,37.55364678,127.2090079,33996
경기도 양주시 덕정동 95-2,37.8486933,127.0623239,20941
경기도 부천시 도당동 157-1,37.51431352,126.7826268,7746
경기도 양평군 서종면 도장리 238-3도,37.60452481,127.3788203,21672
경기도 이천시 창전동 443-19,37.2861967,127.4479266,29745
경기도 성남시 수정구 양지동 386번지 양지초등학교 정문,37.4595554,127.1613937,10390
경기도 화성시 우정읍 석천리 55,37.05134472,126.7864533,37355
경기도 연천군 연천읍 차탄리 4-4,38.10389136,127.0758697,23851
경기도 부천시 소사본동 157,37.47662545,126.7986964,8100
경기도 이천시 창전동 87번지,37.2825102,127.4422096,29779
경기도 남양주시 다산동 4436-3,37.60731061,127.1545127,5736
경기도 가평군 가평읍 승안리 67-10,37.83856832,127.4987456,90
경기도 안성시 금광면 개산리 산30-4,36.98038544,127.2952024,17828
경기도 안양시 만안구 석수2동 324-3,37.41208484,126.912141,19984
경기도 광주시 초월읍 학동리 488-2도,37.37362283,127.3340565,3036
경기도 안산시 상록구 이동 530-23,37.31162436,126.8579435,17279
경기도 부천시 심곡동 443-13,37.4933747,126.7795805,8436
경기도 부천시 중동 1075,37.50414757,126.7783909,9160
경기도 파주시 금승리 11-14,37.80970117,126.7588186,30009
경기도 오산시 갈곶동 211-8번지 장미아파트,37.130241,127.0684431,24148
경기도 김포시 감정동 250-2 (다사랑유치원),37.621297,126.689904,4469
경기도 안양시 만안구 안양동 538-15,37.39172509,126.9321231,20504
경기도 동두천시 상패동 93번지,37.90294718,127.0419839,7169
경기도 남양주시 금곡동 481-1,37.62261065,127.2072838,5654
경기도 안산시 단원구 선부동 1088-24,37.34262052,126.8157387,15790
경기도 포천시 소흘읍 이동교리 259-8 대방아파트,37.8112043,127.1341129,33556
경기도 시흥시 정왕본동 1518,37.3432518,126.7533313,15282
경기도 가평군 가평읍 대곡리 318,37.82639065,127.507852,54
경기도 광주시 회덕동 196-6대,37.43241332,127.2434943,3161
경기도 여주시 강천면 걸은리 691-5,37.29327449,127.7077951,23167
경기도 이천시 마장면 오천리 42-3,37.2513139,127.3573167,28511
경기도 김포시 통진읍 마송리 630 (마송 다세대 빌라 인근),37.687173,126.604007,5485
경기도 양평군 용문면 마룡리 산8임,37.50261263,127.6053137,22841
경기도 수원시 권선구 구운동 504-13,37.27705527,126.9767662,11106
경기도 광명시 광명동 288-8번지,37.47619514,126.8511661,2005
경기도 고양시 덕양구 화정동 854,37.64466247,126.8360715,964
경기도 남양주시 다산동 3391-63,37.61519512,127.1606448,5686
경기도 의정부시 민락동 756-5,37.73668246,127.0901454,27453
경기도 이천시 장호원읍 노탑리 173-44,37.121351,127.6295647,29394
경기도 안산시 상록구 건건동 885-1,37.30109247,126.9055364,16478
경기도 하남시 춘궁동 산1-3,37.53195985,127.1930299,34349
경기도 양평군 용문면 다문리 614-6답,37.48792745,127.5938099,22748
경기도 수원시 영통구 매탄동 1267-4,37.25924211,127.0439328,12213
경기도 하남시 풍산동 393-31,37.54659305,127.1922863,34359
경기도 여주시 창동 145-2,37.29453356,127.632808,23478
경기도 화성시 봉담읍 와우리 172-8,37.21862948,126.9752899,35911
경기도 시흥시 은행동 599-3,37.4390196,126.7951272,15045
경기도 가평군 설악면 신천리 산60-22,37.66933992,127.4888334,311
경기도 용인시 수지구 풍덕천동 570-6 최고집손짜장 앞 654-9  669-7 중국관 앞,37.332793,127.100151,25760
경기도 김포시 고촌읍 신곡리 583-12,37.598971,126.772651,4590
경기도 의왕시 월암동 186,37.30820976,126.9604962,26795
경기도 안산시 단원구 고잔동 692-5,37.3140827,126.8219562,15539
경기도 부천시 심곡동 377-17,37.48826801,126.7817109,8411
경기도 고양시 일산동구 중산동 1575-5,37.68784856,126.7828258,1248
경기도 군포시 산본동 1075,37.37320672,126.9282791,4284
경기도 부천시 고강동 308-27,37.52609897,126.8122329,7498
경기도 의왕시 내손동 757-4번지,37.37898978,126.9758142,26562
경기도 포천시 신읍동 200 쟈니어린이집,37.8969545,127.1826752,33639
경기도 광주시 목현동 260-10도,37.43463521,127.2138108,2732
경기도 이천시 안흥동 36-16,37.2718375,127.4638065,29283
경기도 부천시 심곡동 354-3,37.48962305,126.7822069,8395
경기도 의왕시 포일동 639-1,37.39078942,126.9794937,26942
경기도 화성시 송산면 고정리 102-5,37.2500142,126.7491645,36645
경기도 안양시 만안구 박달2동 124-7,37.40176498,126.9015219,19838
경기도 수원시 영통구 영통동 981-4,37.24540459,127.0627669,12536
경기도 광주시 태전동 698-5공,37.38525373,127.231784,3086
경기도 화성시 팔탄면 구장리 522-1,37.16005308,126.9023178,38160
경기도 성남시 중원구 금광1동 345번지(혜성유치원),37.4442944,127.1600774,10596
경기도 안양시 만안구 안양3동 908-64,37.39952232,126.9110078,20215
경기도 안산시 상록구 사동 1165-6,37.30030976,126.841933,16870
경기도 동두천시 생연동 282-1번지 대진빌라맨션,37.90037892,127.0633852,7194
경기도 광명시 광명동 161-2번지 금성빌라,37.48132484,126.849708,1969
경기도 화성시 마도면 두곡리 357-2,37.20540419,126.7758647,34953
경기도 성남시 판교동 553번지 판교도서관앞,37.3920026,127.0902968,10907
경기도 김포시 고촌읍 신곡리 447-70 (영재어린이집),37.607075,126.769953,4574
경기도 안산시 단원구 고잔동 721,37.30438164,126.8215694,15559
경기도 용인시 처인구  김량장동 55 화성유공,37.23378,127.210634,25815
경기도 부천시 심곡동 163-22,37.48760237,126.784907,8340
경기도 수원시 영통구 매탄동196-75,37.27092978,127.0477423,12384
경기도 부천시 고강동 275-2,37.53119011,126.8150836,7476
경기도 광주시 초월읍 무갑리 629-4도,37.42811414,127.3112712,2970
경기도 광주시 탄벌동 116-3,37.41519328,127.2457805,3039
경기도 하남시 덕풍동 819,37.54834481,127.2113923,34015
경기도 안성시 삼죽면 용월리 519-3,37.07068022,127.3793053,18416
경기도 이천시 신둔면 인후리 417,37.3071471,127.3795615,29254
경기도 파주시 금촌동 962-2,37.76256501,126.769246,30090
경기도 시흥시 정왕1동 1285,37.3282567,126.7279716,15076
경기도 김포시 고촌읍 신곡리 586-11 (김포IC) 판교방향,37.598524,126.773332,4593
경기도 수원시 영통구 망포동 689,37.24007534,127.0539231,12094
경기도 성남시 수정구 수진2동 4678-6번지(독정교밑),37.4389509,127.1229431,10290
경기도 안양시 동안구 호계2동 903-9,37.38877371,126.9472974,19688
경기도 화성시 향남읍 상신리 1301-11,37.10347909,126.899487,38506
경기도 군포시 금정동 725-29,37.36414858,126.9416283,3782
경기도 평택시 서정동 889-1,37.06313947,127.0580224,32078
경기도 성남시 수정구 태평1동 5127번지 태평4어린이집 부근,37.4471719,127.1277521,10406
경기도 이천시 증포동 산 46-9,37.2876588,127.4506743,29674
경기도 의정부시 용현동 39-93,37.73438655,127.0859079,27730
경기도 용인시 수지구 죽전동 1395 대덕초등학교(터널지나),37.335427,127.125025,25650
경기도 양평군 단월면 부안리 214-4도,37.56120795,127.6685296,21625
경기도 여주시 산북면 용담리 126-1,37.42230736,127.4715975,23341
경기도 부천시 범박동 155-3,37.47016249,126.8093645,7801
경기도 군포시 대야미동 655-3,37.32781651,126.9189256,4141
경기도 수원시 권선구 고색동 14-134,37.25810227,126.9878249,10926
경기도 안양시 동안구비산동 산186-17번지,37.41377619,126.938123,19792
경기도 수원시 장안구 상광교동 409-26,37.32751236,127.0144244,12960
경기도 안성시 서운면 산평리 252-6,36.915753,127.2593821,18454
경기도 성남시 수정구 심곡동 327-5번지,37.4496602,127.1031919,10379
경기도 수원시 권선구 세류동 1021-60,37.25524911,127.0123145,11563
경기도 하남시 덕풍동 370-110,37.53706638,127.1997863,33929
경기도 가평군 북면 적목리 289-2,37.96843628,127.4223349,188
경기도 의정부시 낙양동 758,37.75423467,127.1099771,27339
경기도 고양시 덕양구 주교동 576,37.66132157,126.8362042,757
경기도 수원시 팔달구 매향동 3-6,37.28843676,127.0229759,14077
경기도 안산시 상록구 부곡동 601,37.3230133,126.8604426,16774
경기도 김포시 고촌읍 태리 552-9 (김포-인천 경계 원당교) 인천방향,37.593449,126.723926,4639
경기도 양주시 고암동 211-1,37.830777,127.064783,20581
경기도 부천시 상동 396,37.49186317,126.7538828,7893
경기도 안성시 일죽면 주천리 440-1(청미천 생태공원),37.09581833,127.4859903,18970
경기도 시흥시 정왕4동  1777번지(1774-1),37.3687164,126.7376907,15181
경기도 의정부시 의정부동 439-26,37.73935565,127.0451006,27912
경기도 화성시 기안동 168-2,37.22718219,126.9850899,34477
경기도 평택시 이충동 281,37.06541811,127.0672667,32742
경기도 안양시 동안구 호계3동 659-1,37.36644468,126.9538099,19717
경기도 용인시 처인구 김량장동 296-29 SC은행 용인지점 뒤,37.234447,127.204272,25889
경기도 의정부시 금오동 144-1,37.75426386,127.0707393,27250
경기도 안성시 일죽면 송천리 28-2,37.09366311,127.4788448,18930
경기도 이천시 부발읍 신하리 350-6번지,37.262932,127.485149,28910
경기도 여주시 가남읍 대신리 444-2,37.1902037,127.5259527,23095
경기도 수원시 영통구 망포동 47-17,37.24094385,127.0486657,12066
경기도 의왕시 내손동 824-13번지,37.37435353,126.9687844,26578
경기도 성남시 분당구 서현1동 332번지 점골어린이공원,37.3829142,127.1520303,9578
경기도 수원시 장안구 영화동 125-26,37.29041691,127.0178076,13145
경기도 안산시 단원구 고잔동 777,37.30776441,126.8363328,15591
경기도 수원시 팔달구 신풍동 14,37.28506512,127.0149479,14108
경기도 안성시 대천동 8 명동거리(청년다방 앞),37.00882561,127.2706086,18112
경기도 용인시 수지구 신봉동 844 열방킹스키즈어린이집,37.3350472,127.058328,25584
경기도 안성시 원곡면 지문리 534-19,37.0467664,127.1337747,18822
경기도 여주시 하동 3-115,37.30432756,127.6228867,23534
경기도 수원시 권선구 세류동 507-3,37.25747011,127.0153788,11694
경기도 광명시 소하동 904-4,37.43915739,126.8809589,2237
"경기도 용인시 기흥구 구갈동 365 관곡초후문 근처, 원룸단지",37.282047,127.115059,24727
경기도 안성시 대덕면 모산리 44,37.04057616,127.240894,18047
경기도 안산시 단원구 원곡동 760-1,37.33079002,126.79502,16225
경기도 평택시 세교동 230-32 세교동229-10,37.00648364,127.0750418,32138
경기도 광주시 경안동 436,37.41442863,127.2508784,2548
경기도 광명시 소하동 1240번지,37.43627483,126.8815901,2151
경기도 남양주시 와부읍 도곡리 1058-1,37.57792406,127.2261688,6198
"경기도 용인시 수지구 풍덕천동 551-5 거북상가 앞, 수지초 방향",37.315708,127.086936,25759
경기도 연천군 장남면 원당리 769-1,37.99056118,126.8818174,23908
경기도 파주시 야당동 431-16 (송학2길 38-53),37.70689706,126.7629861,30781
경기도 의정부시 고산동 507-6,37.71949141,127.1024881,27223
경기도 여주시 하동 357-4,37.29599607,127.6291904,23538
경기도 양평군 청운면 용두리 662-15번지,37.55372827,127.7095742,23083
경기도 용인시 기흥구 구갈동 산 125-42 더?105동 맞은편,37.270342,127.118452,24777
경기도 성남시 수정구 태평4동 7311-9번지,37.445881,127.140381,10500
경기도 하남시 선동 203-1,37.57870456,127.1803677,34132
경기도 용인시 수지구 죽전동 1444 주정차단속 CCTV 폴,37.324122,127.124287,25666
경기도 가평군 가평읍 승안리 산 76,37.85692322,127.4670862,91
