위도_mclp,경도_mclp,가까운_cctvid,거리,소재지지번주소,위도_cctv,경도_cctv
37.37535707373874,126.73263072862008,15181,862.591654796488,경기도 시흥시 정왕4동  1777번지(1774-1),37.3687164,126.7376907
37.47306535901675,126.87884284601267,2449,463.9276634453425,경기도 광명시 하안동 24번지,37.46890675,126.8793732
37.55434696113374,127.06330477762916,3581,4535.123593351981,경기도 구리시 아천동 314-4,37.56242421,127.1136195
37.741483297758734,127.01084057350867,27075,1276.6952268698276,경기도 의정부시 가능동 562-1,37.74682407,127.0236699
37.77200174011952,127.19112656204196,6495,2001.2591001931944,경기도 남양주시 진접읍 부평리 산99-31번지,37.75451115,127.1856094
37.46215436822179,127.43922485406895,21359,2629.6838135236467,경기도 양평군 강상면 병산리 894,37.48463611,127.4486111
37.2959756300082,127.49517149203533,28895,746.0723027194601,경기도 이천시 부발읍 신원리 580-55,37.2977434,127.5032899
37.40256068527512,126.95085958555622,19497,123.02773922734376,경기도 안양시 동안구 비산3동 1057,37.40151073,126.9513052
37.63604727642513,126.90108385620076,597,1615.8215654506246,경기도 고양시 덕양구 동산동 394,37.64521889,126.8868661
37.475938929962986,126.8855545930351,2449,952.9572919115082,경기도 광명시 하안동 24번지,37.46890675,126.8793732
37.10507450555178,127.29872273515676,18309,945.823015441985,경기도 안성시 보개면 북가현리 520-3,37.10489679,127.3093609
37.54837984201305,127.51244787430932,22675,1083.1553201765005,경기도 양평군 옥천면 용천리 148-62번지,37.55384554,127.5022929
37.29452240051923,127.43873805654724,29131,351.0680489136632,경기도 이천시 송정동 107-57,37.29505,127.442642
37.54540557971914,127.47058773951184,22691,1824.8326812535036,경기도 양평군 옥천면 용천리 산59-1번지,37.53121414,127.4810142
37.98181582964414,127.02520941258288,7452,3727.929428966319,경기도 동두천시 하봉암동 157-1,37.97401377,127.0664796
37.70216071016835,126.8109569261719,1132,2001.0506344295318,경기도 고양시 일산동구 식사동 716-27,37.68426235,126.8082306
37.63905476449719,127.24627502149472,6667,734.8006897034566,경기도 남양주시 평내동 606-3,37.64353277,127.2401429
37.56767434384367,126.80379756248442,4613,2681.025099690427,경기도 김포시 고촌읍 전호리 758(GS물류센터 사거리),37.591049,126.796141
37.27120927890617,127.04455975478824,12285,95.75097548186983,경기도 수원시 영통구 매탄동 196-69,37.27164229,127.0454935
37.72893580508836,126.657897848854,5611,2640.2897822985897,경기도 김포시 하성면 양택리 167-2 (양택상회앞),37.732481,126.628281
38.03564188929083,127.03007865591223,23648,1069.8035916708884,경기도 연천군 군남면 남계리 167-3,38.02774052,127.0370565
37.65767579616405,126.7633663099161,1198,15.88439373450272,경기도 고양시 일산동구 장항동 907,37.6577997,126.7634564
37.131975774669804,126.95411080555743,38384,314.4869665407726,경기도 화성시 향남읍 동오리 502-2,37.13072456,126.9509353
37.54566854208002,127.24638351474384,34245,806.4670412054973,경기도 하남시 창우동 1-2,37.54237487,127.2382492
37.5958105117546,126.954592838651,576,6661.636935424477,경기도 고양시 덕양구 덕은동 563-10,37.5945583,126.8791772
37.643852453943694,127.18868678542934,6341,651.2324849327066,경기도 남양주시 진건읍 사능리 481-1,37.64775101,127.183172
37.20824378138322,127.3054459304762,26246,1777.148164971473,경기도 용인시 처인구 원삼면 사암리 1182-2,37.192231,127.305335
37.86942101686812,127.24894122215994,33369,2021.5361944643182,경기도 포천시 군내면 (화적연),37.8800248,127.2302602
37.17805694107956,127.15556045361224,25951,2593.5966596279113,경기도 용인시 처인구 남사면 아곡리 산24,37.156378,127.166466
37.42852643702762,127.0467841413799,10232,2250.9391056273867,경기도 성남시 수정구 상적동 213-1번지 경부고속도로 부근(청계로),37.4305929,127.0720837
37.39797174712728,126.8137525364888,15365,364.2368940223438,경기도 시흥시 하상동 367,37.3955819,126.8109333
37.831221611105626,126.962059862618,20688,915.7248224799362,경기도 양주시 광적면 가납리 738-15,37.823892,126.957285
37.693604461473456,126.89480424866878,510,861.6384323873131,경기도 고양시 덕양구 고양동 248-17,37.69956927,126.9010573
37.55338668643805,127.0068679380936,3581,9485.443837844905,경기도 구리시 아천동 314-4,37.56242421,127.1136195
37.60477629268506,127.40812787202005,21781,570.4073672841936,경기도 양평군 서종면 정배리 457-4도,37.60394198,127.4145019
37.75281245219375,127.2671308272183,5995,1994.003103772079,경기도 남양주시 수동면 내방리 327-4,37.76529254,127.283408
37.01890751938196,127.2866242101937,17555,445.0377440109646,경기도 안성시 가사동 34-13(경현종합건설 앞 ),37.01504901,127.2879864
37.25719814003313,126.89273579840524,35129,809.2925154136617,경기도 화성시 매송면 숙곡리 436-6,37.25345849,126.9005674
37.0900364689786,127.29136783727344,17610,663.432636209302,경기도 안성시 고삼면 쌍지리 892-2,37.09584303,127.2895936
37.265038103859474,127.13747389527882,25022,296.53023455208967,경기도 용인시 기흥구 상하동 578 (주)경동프라스틱,37.266898,127.139874
37.27537923073862,126.9490581287216,11406,139.3485683444232,경기도 수원시 권선구 금곡동 360-5,37.27534871,126.9474874
37.952927879385605,127.1923342230308,33595,1295.0541342733904,경기도 포천시 신북면 계류리 64 외북초교,37.9567104,127.1783945
37.19547703818841,127.43732169942392,29815,578.4291197721863,경기도 이천시 호법면 송갈리 661-2번지,37.1947324,127.4308735
37.17451291289955,126.98511797098818,37883,472.7793404886823,경기도 화성시 정남면 괘랑리 267-1,37.17824713,126.9876801
37.1444273737125,127.47780491824946,29014,1148.8093381650276,경기도 이천시 설성면 대죽리 694-4,37.1350175,127.4724168
37.41390200929519,126.9976958138278,1669,228.721526285207,경기도 과천시 문원동 1058(매봉 버스정류장),37.4121359,126.9963644
37.3731461906463,127.05521545205002,25385,1019.1833920835536,"경기도 용인시 수지구 고기동 797 (고기동->분당, 성남), 석운2교 앞 (1대)",37.364692,127.050723
37.22659209979002,127.0980695592131,24657,314.83661260001145,경기도 용인시 기흥구 고매동 674-4 이전 설치,37.228373,127.100831
37.49174957238835,126.99346354207208,1611,3922.4369295250394,경기도 과천시 과천동 380-2,37.45696098,127.001277
37.17395329310854,127.4700082820822,28693,897.1096018305086,경기도 이천시 모가면 진가리 157-1번지,37.1740884,127.4801085
37.69567128654446,126.78830829884576,1244,752.6063408427362,경기도 고양시 일산동구 중산동 1573-2,37.69151312,126.7815678
37.64763022318874,126.86391065290884,1009,256.8156203745496,경기도 고양시 원흥동 460-12 가시골교차로,37.64846776,126.8666234
37.44181044720671,127.47328964079476,21369,1137.9494054568042,경기도 양평군 강상면 세월리 산18임,37.44532898,127.4853681
37.44483984708052,126.82843023712483,14699,307.6665277590872,경기도 시흥시 과림동  354-5,37.4429876,126.831017
37.40270976050204,127.42589713061793,23347,1799.1393581958991,경기도 여주시 산북면 후리 283,37.40093276,127.4460945
37.091476737448176,127.18013514406042,18696,1620.0402060747058,경기도 안성시 양성면 산정리 산21-1,37.0817903,127.1937667
37.59636508507668,127.30432614665736,6301,3055.4193896681477,경기도 남양주시 조안면 삼봉리 200-14,37.59783895,127.338875
37.51645121978664,127.11844177722124,33887,2487.1429681974664,경기도 하남시 감일동 427,37.51297876,127.1462345
37.56455343927806,126.81211184636253,7469,2910.5095153440498,경기도 부천시 고강동 155-7,37.53861815,126.8072408
37.66768365098709,127.05552476001633,28071,2428.6688383232313,경기도 의정부시 장암동 382-38,37.68954622,127.0566785
37.60653934936659,126.7644129010244,4651,287.41613112727356,경기도 김포시 고촌읍 풍곡리 229-6,37.604062,126.763465
37.25523611368767,126.93735215915028,35214,305.6441757731545,경기도 화성시 매송면 천천리 1-36,37.25320651,126.9396809
37.9638232687506,127.16429451905412,33595,1469.2466235599916,경기도 포천시 신북면 계류리 64 외북초교,37.9567104,127.1783945
37.72092510166596,127.31368844990396,6012,798.778293209544,경기도 남양주시 수동면 외방리 552-1,37.72407327,127.305541
37.58712657117516,127.27989211817632,6232,2873.9282963254323,경기도 남양주시 와부읍 월문리 269-4,37.60878127,127.2620487
37.29046615268405,127.35007591713324,2679,516.1182460943844,경기도 광주시 노곡리 450-47,37.29510758,127.3497141
37.40512878877662,127.0513101937205,9788,1311.2143032129366,경기도 성남시 분당구 운중동 533-33(운중저수지 주변),37.393411,127.049421
37.24397597414792,127.3187901092619,26151,320.62367082320384,"경기도 용인시 처인구 양지면 제일리 699번지 제일초교 앞(카메라 2EA), 제일리 27-16",37.241099,127.319119
37.572714748249794,127.22067364249502,6205,459.79459431226894,경기도 남양주시 와부읍 도곡리 1124번지,37.56911794,127.2232561
37.54127351677382,126.7262316486688,7818,3521.770094438685,경기도 부천시 삼정동 12-6,37.53024933,126.7635961
37.34167427348012,126.89769294103084,4456,333.0350161688191,경기도 군포시 속달동 산 1-1,37.34132742,126.9014261
37.46038991817957,126.79002157483492,14823,583.5659213080808,경기도 시흥시 대야동 88-1,37.4554318,126.7878259
37.87430757743495,127.13136295778676,33479,1808.6237472711277,경기도 포천시 설운동 17(E마트 맞은편),37.8581675,127.1285372
37.44258233610378,127.05761129070522,10232,1846.9233115493553,경기도 성남시 수정구 상적동 213-1번지 경부고속도로 부근(청계로),37.4305929,127.0720837
37.65582485032469,127.25599708550274,6743,144.36933976187476,경기도 남양주시 호평동 710-4,37.65517038,127.2545832
38.05193442667223,127.08060535659948,23936,1097.3857927422846,경기도 연천군 전곡읍 은대리 418-4,38.05118386,127.0681386
37.16524585141064,127.0995538922189,36557,275.02810561266034,경기도 화성시 송동 143-1,37.16761166,127.1004757
37.790727279931474,126.85476296300172,30688,1192.9236454965192,경기도 파주시 신산리 359-29,37.78258585,126.8459218
37.06379333822715,127.33371170905907,18328,1879.1269811674956,경기도 안성시 보개면 신안리 111-2,37.05621406,127.3148189
37.14720479920869,127.17735835812304,25942,946.8536607424114,경기도 용인시 처인구 남사면 아곡리 209-2,37.152799,127.169311
37.74353689364787,126.77985921712376,30020,740.6743119027689,경기도 파주시 금촌동 1013,37.74972231,126.7767051
37.56039971065408,127.00751023108928,3581,9377.761340196126,경기도 구리시 아천동 314-4,37.56242421,127.1136195
37.46245821067436,126.99520171827432,1611,813.1095004221283,경기도 과천시 과천동 380-2,37.45696098,127.001277
37.2209613538202,126.8549031955366,34718,727.400185300828,경기도 화성시 남양읍 북양리 659-1,37.21490512,126.8517697
37.53920479255999,126.80285856981386,7469,392.734285728716,경기도 부천시 고강동 155-7,37.53861815,126.8072408
37.13789850798305,127.16152282435984,25945,574.0133397654344,경기도 용인시 처인구 남사면 아곡리 513-2 남곡사거리,37.139167,127.167786
37.5476186338057,126.86771897616325,574,4245.610636231451,경기도 고양시 덕양구 덕은동 225-4,37.58516769,126.8768944
37.24155410919994,127.02618134734664,11287,90.82403858408568,경기도 수원시 권선구 권선동 1358,37.24082709,127.0257114
37.24533369651789,126.82476155413616,34740,521.838113411901,경기도 화성시 남양읍 수화리 626-2,37.24823481,126.8201329
37.40978352124047,127.5384502663474,21540,293.2771372003759,경기도 양평군 개군면 상자포리 산47도,37.41229942,127.5394633
37.4842432969619,127.24379099665836,34125,1323.0453927313567,경기도 하남시 상산곡동 171-3,37.49316252,127.2338656
37.69994890922055,126.72021245026626,30292,274.664868584515,경기도 파주시 동패동 606-4,37.70220851,126.7189425
37.12618147785933,127.01918097125665,31379,443.993348271562,경기도 평택시 내천리 산 7-1,37.12961784,127.0166225
37.12709903048449,127.41226749488374,26056,1341.9357625843354,"경기도 용인시 처인구 백암면 고안리 973-66 써닝포인트, 지내 사거리",37.1390537,127.4100005
37.66036344321604,127.03795102957748,28071,3636.0197574601075,경기도 의정부시 장암동 382-38,37.68954622,127.0566785
37.39842321424105,127.30334997321988,3026,1238.4968981366467,경기도 광주시 초월읍 지월리 687-1천,37.40336114,127.2908063
37.5103284829323,126.75487173242712,7950,145.2337296857859,경기도 부천시 상동 526-2,37.50950782,126.7561512
37.34261715145747,126.81801675998436,16145,107.11424387272761,경기도 안산시 단원구 와동 809,37.34249845,126.8192164
37.25462986293537,126.88694522400192,35993,815.886895688647,경기도 화성시 비봉면 구포리 103-3,37.24787396,126.8833191
37.861398644931,126.88276942333846,30530,1314.3179647341888,경기도 파주시 법원읍 법원리 677-1번지,37.85208844,126.8735409
37.85036878006699,126.95700657633957,20706,1032.940373676389,경기도 양주시 광적면 덕도리 755,37.857983,126.963755
37.49061022638836,127.56425650301216,22849,1567.043267936565,경기도 양평군 용문면 삼성리 285-3대,37.4809262,127.5771504
37.45486533680124,127.3040803404352,3151,722.4251432981929,경기도 광주시 퇴촌면 정지리 299-2유,37.44888346,127.3072994
37.6687130684248,127.07644119950444,5848,2891.9273829105846,경기도 남양주시 별내동 1165-5,37.66507666,127.1088982
37.7049815728736,126.96911587732764,21217,916.5761317720661,경기도 양주시 장흥면 부곡리 630-4(송추교),37.71316749,126.9677444
37.53878195441668,127.45728412428068,22660,2057.912970782454,경기도 양평군 옥천면 옥천리 784-10 대,37.52024034,127.4571721
37.67160081537315,127.2428590338192,6709,695.6055025976444,경기도 남양주시 호평동 359-2,37.66880286,127.2499142
37.37508285650479,126.82189172967738,14750,898.0697262430471,경기도 시흥시 능곡동 능곡동 552번지,37.3715549,126.812767
37.46490721607557,126.86933308031443,2426,274.7945030796751,경기도 광명시 하안1동 702-3 가림어린이공원,37.46473869,126.8662341
37.56125313301707,127.4315386708065,22078,2950.083446950595,경기도 양평군 양서면 증동리 480-15답,37.53754308,127.416449
37.71128562814573,127.22583211906476,6443,1423.398122547692,경기도 남양주시 진접읍 금곡리 822-7,37.71399078,127.2100523
37.88207374787703,126.85611955825152,29876,1972.683534133188,경기도 파주시  금곡리 380-2,37.88563178,126.8780899
37.34136620548014,127.4597127482636,28738,922.2191384359894,경기도 이천시 백사면 모전리 522-5,37.345035,127.469051
37.39582370612456,127.54045801140036,23233,493.70970710481674,경기도 여주시 금사면 이포리 394,37.39406151,127.5353386
37.19882460840888,127.612769180342,29422,2066.0728313343893,경기도 이천시 장호원읍 대서리 546,37.180495,127.616838
37.40721345753136,127.26173962532306,2874,82.33423915201635,경기도 광주시 역동 28-118,37.4064739,127.2616666
37.18426278684396,127.02209757183178,24621,701.6780173925314,경기도 오산시 지곶동 311-7,37.178083,127.023767
37.54643388981525,126.6454767442812,4999,6901.86576329531,"경기도 김포시 양촌읍 대포리 322-127(검단양촌IC, 인천방향)",37.605761,126.622061
37.541370186865166,126.7602066288867,7818,1270.1129314718903,경기도 부천시 삼정동 12-6,37.53024933,126.7635961
37.46753327104644,127.45073981138968,21389,1838.7856015303014,경기도 양평군 강상면 신화리 439-11 도,37.46605712,127.4714427
37.12550229135044,127.37780120685848,26086,873.1133226762134,경기도 용인시 처인구 백암면 장평리 333 강정마을,37.120708,127.385591
37.26560208810504,126.8888875882326,35157,612.9541822014927,경기도 화성시 매송면 야목리 783-1,37.26215546,126.8834881
37.20841130889119,126.88164187600336,36086,128.75893521246073,경기도 화성시 비봉면 자안리 229-13,37.20760395,126.8806002
37.87669467033373,127.02451890412452,21172,275.55666035110954,경기도 양주시 은현면 선암리 451-4,37.874261,127.0239
37.51737183290716,127.3821478120528,21899,266.1040542133442,경기도 양평군 양서면 도곡리 335-4도,37.51497457,127.3820968
37.45378554562439,127.20793401510876,2731,2024.3298231675287,경기도 광주시 목현동 255-9도,37.43614004,127.2137246
37.61317306485461,126.73270088906042,5536,180.68036454516778,경기도 김포시 풍무동 16-10,37.612477,126.730851
37.907421116151504,126.93724070782204,30407,914.0869132825956,경기도 파주시 무건리 12-5,37.90408148,126.9467416
37.96534259658296,127.17440117955177,33595,1020.3810781059913,경기도 포천시 신북면 계류리 64 외북초교,37.9567104,127.1783945
37.6859429142056,126.60206166993632,5485,219.27663261591684,경기도 김포시 통진읍 마송리 630 (마송 다세대 빌라 인근),37.687173,126.604007
37.673201743684494,127.37467726231752,398,432.47291406506673,경기도 가평군 청평면 대성리 602-59,37.67674903,127.3767057
37.60914798552677,127.0602735835946,3235,5004.188724385548,경기도 구리시 갈매동 664,37.62469769,127.1134767
37.2982343458403,127.44207066348804,29131,357.02105961226005,경기도 이천시 송정동 107-57,37.29505,127.442642
37.14230827576009,127.2274218598868,26335,692.172157791688,경기도 용인시 처인구 이동읍 화산리 723-12 이음푸드시스템,37.146959,127.2222307
37.72037258795888,126.76832307675532,30771,237.2625692467611,경기도 파주시 야당동 258-21,37.72089863,126.7657147
37.52807911198515,126.92531599226474,2324,6417.2397392154035,경기도 광명시 철산동 16 (서측고가 진입),37.49134856,126.8692613
37.42857063093218,126.75170150580274,14931,2384.40793713736,경기도 시흥시 신천동 688,37.4355989,126.7771599
37.36450664552636,127.46350847050692,23638,2046.4497666912407,경기도 여주시 흥천면 외사리 619-4,37.35640227,127.4842579
37.75642865731649,127.29585231918642,5995,1473.2053434199754,경기도 남양주시 수동면 내방리 327-4,37.76529254,127.283408
37.534176551955845,127.16631741242404,34310,551.5931801220459,경기도 하남시 초이동 467-2,37.52931669,127.1650117
37.62596461540367,126.73622129869112,4673,594.297089529921,경기도 김포시 고촌읍 향산리 923-1 (종달새마을 오거리),37.627472,126.7426813
37.56537569139562,127.34968574003278,21907,1580.4819589591423,경기도 양평군 양서면 목왕리 619번지,37.55517028,127.3621611
37.153609549759416,126.93303424680174,38142,643.4837004154941,경기도 화성시 팔탄면 가재리 318-1,37.15431025,126.9258435
37.4486885377695,126.97489812890583,1651,1529.8316426039667,경기도 과천시 과천동 산95-17 남태령고개,37.45585202,126.9896697
37.55061060525946,126.88424737367843,574,3890.054594327393,경기도 고양시 덕양구 덕은동 225-4,37.58516769,126.8768944
37.45844097613792,127.3831985853097,21406,830.5484773362678,경기도 양평군 강하면 동오리 556-7대,37.45893835,127.3925653
37.51450809718992,127.49318946517892,22680,1497.3988997048336,경기도 양평군 옥천면 용천리 479-6번지,37.52759634,127.4890785
37.76783081812764,126.87748744945031,30607,1292.9666895292746,경기도 파주시 분수리 226-4,37.76020711,126.8663923
37.22615306997543,126.80082446144132,34795,612.4380473054597,경기도 화성시 남양읍 원천리 401,37.23156811,126.7994953
37.82793920057795,127.19356367688007,33327,1238.5468254445389,경기도 포천시 가산면 금현리 281-7 고인돌 사거리,37.8377801,127.2001965
37.11536936215811,126.93370626152736,38759,515.0694534266179,경기도 화성시 향남읍 하길리 464-1,37.11117049,126.9312374
37.43613419266529,126.73683978022864,14931,3568.8660756305535,경기도 시흥시 신천동 688,37.4355989,126.7771599
37.14491969549248,127.22067452146096,26335,265.2090881985556,경기도 용인시 처인구 이동읍 화산리 723-12 이음푸드시스템,37.146959,127.2222307
37.79124755179786,127.16874901195028,33544,1788.6236817665565,경기도 포천시 소흘읍 송우초교 사거리,37.7969509,127.149756
37.90140377243934,127.02949308557854,7150,426.201540455775,경기도 동두천시 상패동 361-6,37.89893487,127.0332045
37.28908205669174,126.73238956723978,15934,1904.729976919419,경기도 안산시 단원구 성곡동 798-5,37.29928334,126.7496645
37.50019578163494,126.85076360448863,2060,1610.4862117853677,경기도 광명시 광명동 6-55번지 조광빌라,37.49037864,126.8641747
37.91988110819886,127.15895736211904,33645,3290.3132348227264,경기도 포천시 신읍동 277(마을회관앞),37.8969545,127.1826752
37.91080637843194,126.98589075433036,20768,1692.248523917973,경기도 양주시 남면 신산리 171,37.897025,126.9776611
37.21019203048542,127.2974380246972,26126,1808.2590511412113,"경기도 용인시 처인구 양지면 남곡리 91 용가든(양지CC 입구), 790",37.226179,127.293506
37.57233528899808,127.35442808279954,21907,2023.9171645693252,경기도 양평군 양서면 목왕리 619번지,37.55517028,127.3621611
37.98818966988621,127.15264925559684,33839,2238.3877569146143,경기도 포천시 창수면 추동리 160-3(추동삼거리),37.9866575,127.178056
37.09155420479626,127.10234467316928,31690,376.96682198080873,경기도 평택시 마산리 815-40,37.09233981,127.0982195
37.28615614452946,127.44809658945928,29745,15.731774528923777,경기도 이천시 창전동 443-19,37.2861967,127.4479266
37.35652770397088,127.3489186741386,2625,635.376992710401,경기도 광주시 곤지암읍 열미리 570-2도,37.36025633,127.3543609
37.568249589925856,127.20411904336147,34051,822.125025468525,경기도 하남시 망월동 1169,37.56270242,127.1979522
37.26825698615828,126.77566592981428,34690,2491.312595101417,경기도 화성시 남양읍 문호리 281-8,37.26087423,126.8021897
37.29943619982166,127.07629416282464,25466,225.60621733566228,"경기도 용인시 수지구 상현동 516-1 광교파크프라자, 웅진아파트 102동 앞",37.300607,127.074214
37.26258869699062,127.0993963060612,25356,38.17123132764448,"경기도 용인시 기흥구 하갈동 279-12 고려냉장 도로건너편, 조은자원 앞",37.262508,127.098978
37.32740453580392,126.942601465938,4228,118.25699241053884,경기도 군포시 부곡동 1246-1,37.32664239,126.941669
37.281546192376446,127.33031495559834,2708,689.0448708734244,경기도 광주시 도척면 유정리 산43도,37.28718985,127.3335533
37.87498282603652,127.15160477905056,33467,1586.2621808432382,경기도 포천시 선단동 746-1번지,37.8611977,127.1563608
37.40451008277133,127.07032527735466,9877,1166.3020674076902,경기도 성남시 분당구 운중동 990번지 청계공원 내 산운마을 7단지 부근,37.3964263,127.0787416
37.31293138831592,127.08401738053406,25496,397.895883228731,경기도 용인시 수지구 상현동 69-4 방주어린이집 (상현로 150),37.3094,127.084792
37.50782443186631,127.3367900431604,2639,2441.934127677306,경기도 광주시 남종면 검천리 368-7도,37.52963027,127.3404695
37.3137847302089,127.53417560863907,23619,104.14331301923791,경기도 여주시 흥천면 대당리 543-1,37.31370982,127.5353467
37.539901695710775,127.21187558298352,34211,112.1777458528911,경기도 하남시 신장동 538,37.53959695,127.2130858
37.334130334317024,127.26061447842604,26024,765.4410927490908,경기도 용인시 처인구 모현읍 왕산리 513 중앙할인마트 외대입구,37.336395,127.252456
37.3423224767385,126.90307338322135,4456,183.0376309959038,경기도 군포시 속달동 산 1-1,37.34132742,126.9014261
37.70185861907434,127.40300076506512,400,1782.801082823998,경기도 가평군 청평면 대성리 769-2,37.69494064,127.3847565
37.447024940821855,127.3959719414998,21485,402.09203166527186,경기도 양평군 강하면 항금리 452-1답,37.4461321,127.4003758
37.31969323670607,127.24023736464392,25999,465.4922558484403,경기도 용인시 처인구 모현읍 갈담리 688,37.323097,127.243306
37.42431653477625,127.1253928300481,10540,641.0803098633564,경기도 성남시 여수동 219 (시청 출입구 앞),37.4185413,127.1255286
37.640476208130806,127.42152720808762,21667,360.58249684490283,경기도 양평군 서종면 노문리 산64-2,37.64014441,127.4174631
37.81019380656895,127.30583935609069,251,2541.2418090495203,경기도 가평군 상면 태봉리 303-2,37.80173443,127.3326544
37.68798489494959,126.83942284561483,726,1776.0467825580713,경기도 고양시 덕양구 원당동 372-2,37.67396165,126.8491207
37.77210591203443,126.7660850116611,30810,217.56852832096124,경기도 파주시 야동동 138-8,37.77316784,126.7640093
37.83018925844669,126.77591282622222,30140,359.8713948533561,경기도 파주시 능산리 663-1,37.82968899,126.7799517
37.338517935993295,126.94633939964886,4041,371.37361247359604,경기도 군포시 당정동 1020-1,37.34078186,126.9494255
37.092802314018535,127.0136161424024,33310,1026.6033724054234,경기도 평택시 회화리 301-15,37.09364861,127.0021171
37.880080173864606,126.84884892081628,30300,2345.5528603499615,경기도 파주시 두포리 190-3,37.89946327,126.8382268
37.29410583784651,127.00023530561772,13354,109.43849677213485,경기도 수원시 장안구 정자동 32-7,37.29507721,127.0004477
37.89357822073443,127.04064534467122,7145,378.52986991243193,경기도 동두천시 상패동 309번지,37.89518734,127.0444397
37.60213757126507,127.0634401960055,3282,4838.120445390885,경기도 구리시 교문동 339-33,37.60011528,127.1181693
37.337645043381976,126.72054932764308,15076,1232.209651943884,경기도 시흥시 정왕1동 1285,37.3282567,126.7279716
37.28463145860732,127.46714802650035,28211,224.17817677664218,경기도 이천시 갈산동 197-4번지,37.2853725,127.4647963
37.29721451879076,127.62480068578132,23521,292.7316707904279,경기도 여주시 하동 146,37.29835517,127.6277776
37.21273545585478,127.03634683399784,38063,114.01572506103919,경기도 화성시 진안동 868-8,37.21297575,127.0375957
37.56689092784162,126.78732501115267,7733,2637.9011731191713,경기도 부천시 대장동 79,37.54378718,126.7803193
37.897145770154026,127.12065797153736,7450,2526.007946575794,경기도 동두천시 탑동동 816-3,37.88985858,127.0934521
37.34249095402407,127.38726801493836,2618,1553.2880388829872,경기도 광주시 곤지암읍 신촌리 171-1도,37.32859301,127.3893351
37.803141395257335,126.86452503933702,31107,423.21044008466544,경기도 파주시 창만리 132-33,37.80652669,126.8623137
37.13421095147712,127.3361260030926,26351,2442.2141332264664,경기도 용인시 처인구 처인구 백암면 근삼리 산61-2,37.146583,127.358858
37.78574975936829,127.29653963770537,223,686.0033087222871,경기도 가평군 상면 상동리 361,37.78666981,127.2888386
38.05745793135863,127.10833579417113,23924,553.5978746526814,경기도 연천군 전곡읍 신답리 103-2,38.05247997,127.1087253
37.9129811346244,126.99391638893064,21158,1377.4389848067333,경기도 양주시 은현면 봉암리 183-1,37.907228,127.007795
37.62750708011558,126.92430541850273,610,3535.0938933326424,경기도 고양시 덕양구 삼송동 14-15,37.6503544,126.8963993
37.63680847328801,127.19117473150293,5674,747.9967289022403,경기도 남양주시 금곡동 756-1번지,37.63250153,127.1976927
37.93450397000986,126.96938961324254,31083,1955.803843066936,경기도 파주시 적성면 설마리 산6-1번지,37.92412108,126.9514158
37.925891514135685,127.03183347529108,7376,818.2277863591954,경기도 동두천시 안흥동 산62,37.92432083,127.0409261
37.82871369541616,126.79239744180644,30571,842.1420450203152,경기도 파주시 봉암리310-1,37.83202436,126.8010048
37.547799161253536,126.9769575382024,574,9764.833610836788,경기도 고양시 덕양구 덕은동 225-4,37.58516769,126.8768944
37.90135447587294,127.12681292269824,7450,3199.7366960823474,경기도 동두천시 탑동동 816-3,37.88985858,127.0934521
37.16384291514089,127.20469489067762,26315,807.5778489399682,경기도 용인시 처인구 이동읍 시미리 693-3,37.157125,127.208189
37.48480728021199,127.2401306880389,34125,1080.242526294545,경기도 하남시 상산곡동 171-3,37.49316252,127.2338656
37.69453411004002,127.35671266541036,6003,847.0797444160614,경기도 남양주시 수동면 송천리 산2,37.69157757,127.3655671
37.75816662679374,127.18093415613863,6495,578.2332730340622,경기도 남양주시 진접읍 부평리 산99-31번지,37.75451115,127.1856094
37.50805392352679,127.00251819238387,1816,5626.6667372409265,경기도 과천시 주암동 65-7번지 (정보통신연구원 한아름빌라옆),37.46322377,127.0322257
37.35539927817957,126.93193213133442,4323,317.01743976217085,경기도 군포시 산본동 1145-7,37.35614187,126.9284769
37.49098423312113,127.2664576140388,2646,1753.8815099542194,경기도 광주시 남종면 삼성리 219-4도,37.48210951,127.282866
37.187526042737694,127.2648598468293,26438,425.7806426977887,경기도 용인시 처인구 해곡동 289-1 별미마을,37.18809,127.269603
37.70084844038506,126.90854841241388,506,591.8540492004448,경기도 고양시 덕양구 고양동 205,37.70182244,126.90195
37.65247081046825,127.27360292111683,6924,235.06090967675007,경기도 남양주시 화도읍 묵현리 390-26,37.65425101,127.2750459
37.37845485467648,127.55855666799393,23259,1285.6005244207865,경기도 여주시 대신면 보통리 270-6,37.3807865,127.5727751
37.6519560300679,127.34259766512824,6970,660.8954265088654,경기도 남양주시 화도읍 월산리 68-2,37.6559477,127.3370402
37.47093862311869,126.96567395424717,1651,2703.740908507054,경기도 과천시 과천동 산95-17 남태령고개,37.45585202,126.9896697
37.56324428799689,126.80677489212728,7722,2648.857460116515,경기도 부천시 대장동 194-1,37.5427677,126.791376
37.84136186224478,127.18835775594488,33330,605.6123595869794,경기도 포천시 가산면 마산리 153-6번지 대영빌라,37.8467804,127.1891657
37.64466990340108,126.7545844062942,1158,526.9802565898066,경기도 고양시 일산동구 장항동 535-12,37.64213305,126.7596317
37.79887154658236,127.28665298353106,223,1367.9154812919137,경기도 가평군 상면 상동리 361,37.78666981,127.2888386
37.29472310981469,127.03190672572268,13098,198.2913490246678,경기도 수원시 장안구 연무동 245-49,37.2930662,127.03107
